event_timestamp,advertising_id,advertising_vendor_id,user_id,ad_unit,ad_network,instance_name,country,placement,segment,AB_Testing,revenue,facebook_encrypted_cpm,appKey,date,import_time
2023-12-20 01:30:23,74442be3-6f79-4a9c-b52c-982207ad2889,,,rewarded_video,admob,Bidding,KR,defaultrewardedvideo,,A,0.00497,,19b574ff5,2023-12-20,2023-12-29 17:44:07
2023-12-20 07:51:54,9be49b37-c928-43ea-9583-a5981fc70d0c,,,rewarded_video,admob,Bidding,VN,defaultrewardedvideo,,A,0.002645,,19b574ff5,2023-12-20,2023-12-29 17:44:07
2023-12-20 12:01:42,8f5242f5-3bac-4e79-bad0-89ae396aa8e3,,,rewarded_video,admob,Bidding,US,defaultrewardedvideo,,A,0.647619,,19b574ff5,2023-12-20,2023-12-29 17:44:07
2023-12-20 05:28:16,18420384-1ad0-4265-892b-a8ac14d497a1,,,rewarded_video,admob,Bidding,VN,defaultrewardedvideo,,A,0.002532,,19b574ff5,2023-12-20,2023-12-29 17:44:07
2023-12-20 12:30:19,c1e67d06-0951-4cfd-80a1-4506bb34b45b,,,rewarded_video,admob,Bidding,PH,defaultrewardedvideo,,A,0.002394,,19b574ff5,2023-12-20,2023-12-29 17:44:07
2023-12-20 05:03:09,ad9d401f-a06a-4913-b14e-dc7da20ee453,,,rewarded_video,admob,Bidding,PH,defaultrewardedvideo,,A,0.009248,,19b574ff5,2023-12-20,2023-12-29 17:44:07
2023-12-20 02:25:29,bbf8a5a8-9071-4109-84e3-6d262585ede3,,,rewarded_video,admob,Bidding,VN,defaultrewardedvideo,,A,0.006893,,19b574ff5,2023-12-20,2023-12-29 17:44:07
2023-12-20 02:44:31,bbf8a5a8-9071-4109-84e3-6d262585ede3,,,rewarded_video,admob,Bidding,VN,defaultrewardedvideo,,A,0.004491,,19b574ff5,2023-12-20,2023-12-29 17:44:07
2023-12-20 18:01:13,00000000-0000-0000-0000-000000000000,,,rewarded_video,admob,Bidding,VN,defaultrewardedvideo,,A,0.004477,,19b574ff5,2023-12-20,2023-12-29 17:44:07
2023-12-20 12:46:57,2424823b-c7ff-4c22-b421-3f80a1a2863a,,,rewarded_video,admob,Bidding,VN,defaultrewardedvideo,,A,0.002516,,19b574ff5,2023-12-20,2023-12-29 17:44:07
2023-12-20 01:49:08,74442be3-6f79-4a9c-b52c-982207ad2889,,,rewarded_video,admob,Bidding,KR,defaultrewardedvideo,,A,0.004214,,19b574ff5,2023-12-20,2023-12-29 17:44:07
2023-12-20 01:43:50,74442be3-6f79-4a9c-b52c-982207ad2889,,,rewarded_video,admob,Bidding,KR,defaultrewardedvideo,,A,0.003649,,19b574ff5,2023-12-20,2023-12-29 17:44:07
2023-12-20 02:08:29,9a89c1cc-d73d-47e8-9d7b-84f8d6ee197a,,,rewarded_video,admob,Bidding,US,defaultrewardedvideo,,A,0.015419,,19b574ff5,2023-12-20,2023-12-29 17:44:07
2023-12-20 11:50:56,8c8d1aaf-b3f5-4dad-b4c0-2b5ee43121fd,,,rewarded_video,admob,Bidding,PH,defaultrewardedvideo,,A,0.007447,,19b574ff5,2023-12-20,2023-12-29 17:44:07
2023-12-20 08:18:50,e4429ec5-de34-4b68-a050-95806b17d094,,,rewarded_video,admob,Bidding,EG,defaultrewardedvideo,,A,0.000574,,19b574ff5,2023-12-20,2023-12-29 17:44:07
2023-12-20 15:25:59,5479ebf6-d68e-4f67-a3c1-dbbca7373431,,,rewarded_video,admob,Bidding,KH,defaultrewardedvideo,,A,0.010607,,19b574ff5,2023-12-20,2023-12-29 17:44:07
2023-12-20 07:41:57,23aa8007-e262-44fd-b362-4e22e6d9cfe4,,,rewarded_video,admob,Bidding,ID,defaultrewardedvideo,,A,0.022772,,19b574ff5,2023-12-20,2023-12-29 17:44:07
2023-12-20 12:56:54,8c8d1aaf-b3f5-4dad-b4c0-2b5ee43121fd,,,rewarded_video,admob,Bidding,PH,defaultrewardedvideo,,A,0.009202,,19b574ff5,2023-12-20,2023-12-29 17:44:07
2023-12-20 11:51:38,8c8d1aaf-b3f5-4dad-b4c0-2b5ee43121fd,,,rewarded_video,admob,Bidding,PH,defaultrewardedvideo,,A,0.003888,,19b574ff5,2023-12-20,2023-12-29 17:44:07
2023-12-20 15:54:44,54ef1270-c963-44bf-b120-6c27bb0929fa,,,rewarded_video,admob,Bidding,BO,defaultrewardedvideo,,A,0.000583,,19b574ff5,2023-12-20,2023-12-29 17:44:07
2023-12-20 03:04:46,ede7c15c-130d-477f-8276-a5ce24f5894c,,,rewarded_video,admob,Bidding,PH,defaultrewardedvideo,,A,0.013133,,19b574ff5,2023-12-20,2023-12-29 17:44:07
2023-12-20 01:03:14,a7f84619-c43b-4623-aedf-883242bdd483,,,rewarded_video,admob,Bidding,FR,defaultrewardedvideo,,A,0.196433,,19b574ff5,2023-12-20,2023-12-29 17:44:07
2023-12-20 02:38:15,9a89c1cc-d73d-47e8-9d7b-84f8d6ee197a,,,rewarded_video,admob,Bidding,US,defaultrewardedvideo,,A,0.025875,,19b574ff5,2023-12-20,2023-12-29 17:44:07
2023-12-20 22:27:42,74442be3-6f79-4a9c-b52c-982207ad2889,,,rewarded_video,admob,Bidding,KR,defaultrewardedvideo,,A,0.002226,,19b574ff5,2023-12-20,2023-12-29 17:44:07
2023-12-20 00:44:24,50ee9fdc-41da-408c-9ce2-a43c51ef9660,,,rewarded_video,admob,Bidding,PH,defaultrewardedvideo,,A,0.001668,,19b574ff5,2023-12-20,2023-12-29 17:44:07
2023-12-20 08:52:53,fce692f1-83d8-4470-80ad-e7d2898c583a,,,rewarded_video,admob,Bidding,KR,defaultrewardedvideo,,A,0.016008,,19b574ff5,2023-12-20,2023-12-29 17:44:07
2023-12-20 12:29:26,c1e67d06-0951-4cfd-80a1-4506bb34b45b,,,rewarded_video,admob,Bidding,PH,defaultrewardedvideo,,A,0.003113,,19b574ff5,2023-12-20,2023-12-29 17:44:07
2023-12-20 19:00:38,6417ad01-f930-40d7-beae-9f14e9d009d2,,,rewarded_video,admob,Bidding,PH,defaultrewardedvideo,,A,0.002561,,19b574ff5,2023-12-20,2023-12-29 17:44:07
2023-12-20 13:38:54,439ea6f1-206a-415e-8bbe-0daa502d74a1,,,rewarded_video,admob,Bidding,TH,defaultrewardedvideo,,A,0.002389,,19b574ff5,2023-12-20,2023-12-29 17:44:07
2023-12-20 12:50:41,c1e67d06-0951-4cfd-80a1-4506bb34b45b,,,rewarded_video,admob,Bidding,PH,defaultrewardedvideo,,A,0.001779,,19b574ff5,2023-12-20,2023-12-29 17:44:07
2023-12-20 22:01:14,74442be3-6f79-4a9c-b52c-982207ad2889,,,rewarded_video,admob,Bidding,KR,defaultrewardedvideo,,A,0.003325,,19b574ff5,2023-12-20,2023-12-29 17:44:07
2023-12-20 16:44:23,8c8d1aaf-b3f5-4dad-b4c0-2b5ee43121fd,,,rewarded_video,admob,Bidding,PH,defaultrewardedvideo,,A,0.005661,,19b574ff5,2023-12-20,2023-12-29 17:44:07
2023-12-20 22:20:20,74442be3-6f79-4a9c-b52c-982207ad2889,,,rewarded_video,admob,Bidding,KR,defaultrewardedvideo,,A,0.003369,,19b574ff5,2023-12-20,2023-12-29 17:44:07
2023-12-20 13:16:39,5479ebf6-d68e-4f67-a3c1-dbbca7373431,,,rewarded_video,admob,Bidding,KH,defaultrewardedvideo,,A,0.015194,,19b574ff5,2023-12-20,2023-12-29 17:44:07
2023-12-20 04:46:45,fd32b92f-2a2a-49f8-99e0-184c9e0535a7,,,rewarded_video,admob,Bidding,VN,defaultrewardedvideo,,A,0.000822,,19b574ff5,2023-12-20,2023-12-29 17:44:07
2023-12-20 16:42:53,8c8d1aaf-b3f5-4dad-b4c0-2b5ee43121fd,,,rewarded_video,admob,Bidding,PH,defaultrewardedvideo,,A,0.006932,,19b574ff5,2023-12-20,2023-12-29 17:44:07
2023-12-20 01:47:01,74442be3-6f79-4a9c-b52c-982207ad2889,,,rewarded_video,admob,Bidding,KR,defaultrewardedvideo,,A,0.00636,,19b574ff5,2023-12-20,2023-12-29 17:44:07
2023-12-20 07:09:29,2874dba6-46e7-4506-9a17-09b83c4aefd6,,,rewarded_video,admob,Bidding,PH,defaultrewardedvideo,,A,0.003773,,19b574ff5,2023-12-20,2023-12-29 17:44:07
2023-12-20 08:38:52,fce692f1-83d8-4470-80ad-e7d2898c583a,,,rewarded_video,admob,Bidding,KR,defaultrewardedvideo,,A,0.027414,,19b574ff5,2023-12-20,2023-12-29 17:44:07
2023-12-20 16:25:16,2424823b-c7ff-4c22-b421-3f80a1a2863a,,,rewarded_video,admob,Bidding,VN,defaultrewardedvideo,,A,0.001456,,19b574ff5,2023-12-20,2023-12-29 17:44:07
2023-12-20 12:55:19,cf7d4792-72f8-4564-97b2-7519af171b3a,,,rewarded_video,admob,Bidding,PH,defaultrewardedvideo,,A,0.001532,,19b574ff5,2023-12-20,2023-12-29 17:44:07
2023-12-20 19:03:44,b17d6ee1-ad0c-4265-b677-4ef635c9a85d,,,rewarded_video,IronSource,Bidding,PH,defaultrewardedvideo,,A,0.00321,,19b574ff5,2023-12-20,2023-12-29 17:44:07
2023-12-20 03:46:07,d362dd78-ef33-41c8-8674-773907a2feb5,,,rewarded_video,IronSource,Bidding,RU,defaultrewardedvideo,,A,0.00058,,19b574ff5,2023-12-20,2023-12-29 17:44:07
2023-12-20 01:46:52,5bbf6769-5676-4286-a524-f98d9f3d7ac2,,,rewarded_video,IronSource,Bidding,US,defaultrewardedvideo,,A,0.07656,,19b574ff5,2023-12-20,2023-12-29 17:44:07
2023-12-20 07:55:13,d362dd78-ef33-41c8-8674-773907a2feb5,,,rewarded_video,IronSource,Bidding,UA,defaultrewardedvideo,,A,0.00023,,19b574ff5,2023-12-20,2023-12-29 17:44:07
2023-12-20 02:34:08,b140ef3f-7772-4c75-9bba-917345fab43f,,,rewarded_video,IronSource,Bidding,TH,defaultrewardedvideo,,A,0.00217,,19b574ff5,2023-12-20,2023-12-29 17:44:07
2023-12-20 05:26:38,d362dd78-ef33-41c8-8674-773907a2feb5,,,rewarded_video,IronSource,Bidding,UA,defaultrewardedvideo,,A,0.000376,,19b574ff5,2023-12-20,2023-12-29 17:44:07
2023-12-20 23:50:53,9f6d3335-d8c1-49e6-a0d3-562f8e35ffdf,,,rewarded_video,IronSource,Bidding,ID,defaultrewardedvideo,,A,0.00128,,19b574ff5,2023-12-20,2023-12-29 17:44:07
2023-12-20 03:02:27,b140ef3f-7772-4c75-9bba-917345fab43f,,,rewarded_video,IronSource,Bidding,TH,defaultrewardedvideo,,A,0.00186,,19b574ff5,2023-12-20,2023-12-29 17:44:07
2023-12-20 03:17:21,eb6f4ff9-0118-4901-8eb8-292356748884,,,rewarded_video,IronSource,Bidding,PH,defaultrewardedvideo,,A,0.00177,,19b574ff5,2023-12-20,2023-12-29 17:44:07
2023-12-20 07:54:20,9be49b37-c928-43ea-9583-a5981fc70d0c,,,rewarded_video,IronSource,Bidding,VN,defaultrewardedvideo,,A,0.00203,,19b574ff5,2023-12-20,2023-12-29 17:44:07
2023-12-20 09:58:26,5434fda0-1222-4524-a9f5-f19e0e431d06,,,rewarded_video,IronSource,Bidding,VN,defaultrewardedvideo,,A,0.00026,,19b574ff5,2023-12-20,2023-12-29 17:44:07
2023-12-20 18:38:27,6417ad01-f930-40d7-beae-9f14e9d009d2,,,rewarded_video,IronSource,Bidding,PH,defaultrewardedvideo,,A,0.00144,,19b574ff5,2023-12-20,2023-12-29 17:44:07
2023-12-20 11:36:03,c95adfd8-2eb7-4eec-a4b2-2ccf1893aec3,,,rewarded_video,IronSource,Bidding,PH,defaultrewardedvideo,,A,0.002302,,19b574ff5,2023-12-20,2023-12-29 17:44:07
2023-12-20 20:43:27,d362dd78-ef33-41c8-8674-773907a2feb5,,,rewarded_video,IronSource,Bidding,RU,defaultrewardedvideo,,A,0.00041,,19b574ff5,2023-12-20,2023-12-29 17:44:07
2023-12-20 06:36:03,d362dd78-ef33-41c8-8674-773907a2feb5,,,rewarded_video,IronSource,Bidding,UA,defaultrewardedvideo,,A,0.000376,,19b574ff5,2023-12-20,2023-12-29 17:44:07
2023-12-20 05:27:02,d362dd78-ef33-41c8-8674-773907a2feb5,,,rewarded_video,IronSource,Bidding,UA,defaultrewardedvideo,,A,0.000376,,19b574ff5,2023-12-20,2023-12-29 17:44:07
2023-12-20 23:18:15,cf7d4792-72f8-4564-97b2-7519af171b3a,,,rewarded_video,IronSource,Bidding,PH,defaultrewardedvideo,,A,0.001793,,19b574ff5,2023-12-20,2023-12-29 17:44:07
2023-12-20 22:31:11,cf7d4792-72f8-4564-97b2-7519af171b3a,,,rewarded_video,IronSource,Bidding,PH,defaultrewardedvideo,,A,0.001845,,19b574ff5,2023-12-20,2023-12-29 17:44:07
2023-12-20 08:42:17,bbf8a5a8-9071-4109-84e3-6d262585ede3,,,rewarded_video,IronSource,Bidding,VN,defaultrewardedvideo,,A,0.001797,,19b574ff5,2023-12-20,2023-12-29 17:44:07
2023-12-20 23:53:19,986d10d4-99c8-49d9-a2af-2868ac294568,,,rewarded_video,IronSource,Bidding,PH,defaultrewardedvideo,,A,0.00248,,19b574ff5,2023-12-20,2023-12-29 17:44:07
2023-12-20 17:32:07,4e171ae6-6ccf-4511-b32e-0ca484dc9f87,,,rewarded_video,IronSource,Bidding,IN,defaultrewardedvideo,,A,0.00103,,19b574ff5,2023-12-20,2023-12-29 17:44:07
2023-12-20 12:09:11,f5e3634d-0f04-45b0-b2c8-b3a9239de2ab,,,rewarded_video,IronSource,Bidding,VN,defaultrewardedvideo,,A,0.00069,,19b574ff5,2023-12-20,2023-12-29 17:44:07
2023-12-20 20:05:58,b274b30d-a2c9-40b7-a30b-53f3ab4ba9b0,,,rewarded_video,IronSource,Bidding,VN,defaultrewardedvideo,,A,0.00149,,19b574ff5,2023-12-20,2023-12-29 17:44:07
2023-12-20 02:50:52,b140ef3f-7772-4c75-9bba-917345fab43f,,,rewarded_video,IronSource,Bidding,TH,defaultrewardedvideo,,A,0.00191,,19b574ff5,2023-12-20,2023-12-29 17:44:07
2023-12-20 01:44:42,5bbf6769-5676-4286-a524-f98d9f3d7ac2,,,rewarded_video,IronSource,Bidding,US,defaultrewardedvideo,,A,0.09892,,19b574ff5,2023-12-20,2023-12-29 17:44:07
2023-12-20 03:49:54,aa893a37-0aad-4e98-aaee-72e5a487bc79,,,rewarded_video,IronSource,Bidding,VN,defaultrewardedvideo,,A,0.00048,,19b574ff5,2023-12-20,2023-12-29 17:44:07
2023-12-20 04:31:00,fd32b92f-2a2a-49f8-99e0-184c9e0535a7,,,rewarded_video,IronSource,Bidding,VN,defaultrewardedvideo,,A,0.00056,,19b574ff5,2023-12-20,2023-12-29 17:44:07
2023-12-20 20:30:35,d362dd78-ef33-41c8-8674-773907a2feb5,,,rewarded_video,IronSource,Bidding,RU,defaultrewardedvideo,,A,0.00049,,19b574ff5,2023-12-20,2023-12-29 17:44:07
2023-12-20 15:18:20,bbf8a5a8-9071-4109-84e3-6d262585ede3,,,rewarded_video,IronSource,Bidding,VN,defaultrewardedvideo,,A,0.000815,,19b574ff5,2023-12-20,2023-12-29 17:44:07
2023-12-20 20:19:16,6417ad01-f930-40d7-beae-9f14e9d009d2,,,rewarded_video,IronSource,Bidding,PH,defaultrewardedvideo,,A,0.0016,,19b574ff5,2023-12-20,2023-12-29 17:44:07
2023-12-20 12:30:56,cbaff212-acbd-49e9-8570-f769ffbbd101,,,rewarded_video,IronSource,Bidding,VN,defaultrewardedvideo,,A,0.00049,,19b574ff5,2023-12-20,2023-12-29 17:44:07
2023-12-20 09:37:35,fce692f1-83d8-4470-80ad-e7d2898c583a,,,rewarded_video,IronSource,Bidding,KR,defaultrewardedvideo,,A,0.01157,,19b574ff5,2023-12-20,2023-12-29 17:44:07
2023-12-20 20:58:26,d362dd78-ef33-41c8-8674-773907a2feb5,,,rewarded_video,IronSource,Bidding,RU,defaultrewardedvideo,,A,0.00041,,19b574ff5,2023-12-20,2023-12-29 17:44:07
2023-12-20 03:00:39,b140ef3f-7772-4c75-9bba-917345fab43f,,,rewarded_video,IronSource,Bidding,TH,defaultrewardedvideo,,A,0.0015,,19b574ff5,2023-12-20,2023-12-29 17:44:07
2023-12-20 12:31:36,cbaff212-acbd-49e9-8570-f769ffbbd101,,,rewarded_video,IronSource,Bidding,VN,defaultrewardedvideo,,A,0.0002,,19b574ff5,2023-12-20,2023-12-29 17:44:07
2023-12-20 02:59:15,b140ef3f-7772-4c75-9bba-917345fab43f,,,rewarded_video,IronSource,Bidding,TH,defaultrewardedvideo,,A,0.0018,,19b574ff5,2023-12-20,2023-12-29 17:44:07
2023-12-20 09:10:39,bbf8a5a8-9071-4109-84e3-6d262585ede3,,,rewarded_video,IronSource,Bidding,VN,defaultrewardedvideo,,A,0.00096,,19b574ff5,2023-12-20,2023-12-29 17:44:07
2023-12-20 14:22:01,bbf8a5a8-9071-4109-84e3-6d262585ede3,,,rewarded_video,IronSource,Bidding,VN,defaultrewardedvideo,,A,0.0011,,19b574ff5,2023-12-20,2023-12-29 17:44:07
2023-12-20 00:03:09,2fab88aa-37e7-482b-aeff-047fad8266ec,,,rewarded_video,IronSource,Bidding,KR,defaultrewardedvideo,,A,0.00315,,19b574ff5,2023-12-20,2023-12-29 17:44:07
2023-12-20 12:44:26,8cb02e80-c79c-4aa2-8992-edae001641ed,,,rewarded_video,IronSource,Bidding,PH,defaultrewardedvideo,,A,0.00188,,19b574ff5,2023-12-20,2023-12-29 17:44:07
2023-12-20 03:26:00,2fab88aa-37e7-482b-aeff-047fad8266ec,,,rewarded_video,IronSource,Bidding,KR,defaultrewardedvideo,,A,0.00262,,19b574ff5,2023-12-20,2023-12-29 17:44:07
2023-12-20 14:43:25,bbf8a5a8-9071-4109-84e3-6d262585ede3,,,rewarded_video,IronSource,Bidding,VN,defaultrewardedvideo,,A,0.00084,,19b574ff5,2023-12-20,2023-12-29 17:44:07
2023-12-20 08:48:26,bbf8a5a8-9071-4109-84e3-6d262585ede3,,,rewarded_video,IronSource,Bidding,VN,defaultrewardedvideo,,A,0.00186,,19b574ff5,2023-12-20,2023-12-29 17:44:07
2023-12-20 10:42:22,257fff30-1ccd-4234-9ebc-eb0dbf1f706c,,,rewarded_video,IronSource,Bidding,KR,defaultrewardedvideo,,A,0.001908,,19b574ff5,2023-12-20,2023-12-29 17:44:07
2023-12-20 11:11:00,257fff30-1ccd-4234-9ebc-eb0dbf1f706c,,,rewarded_video,IronSource,Bidding,KR,defaultrewardedvideo,,A,0.0018,,19b574ff5,2023-12-20,2023-12-29 17:44:07
2023-12-20 12:15:18,00000000-0000-0000-0000-000000000000,,,rewarded_video,IronSource,Bidding,PH,defaultrewardedvideo,,A,0.000529,,19b574ff5,2023-12-20,2023-12-29 17:44:07
2023-12-20 13:53:56,e098f21d-f652-4770-80a7-73b7bd43966a,,,rewarded_video,IronSource,Bidding,VN,defaultrewardedvideo,,A,0.00263,,19b574ff5,2023-12-20,2023-12-29 17:44:07
2023-12-20 07:32:39,af60e222-77d1-4c05-8368-533f7e339690,,,rewarded_video,IronSource,Bidding,ID,defaultrewardedvideo,,A,0.000475,,19b574ff5,2023-12-20,2023-12-29 17:44:07
2023-12-20 05:55:34,117a43fd-6199-45e3-8515-ea90d00c748b,,,rewarded_video,IronSource,Bidding,US,defaultrewardedvideo,,A,0.05466,,19b574ff5,2023-12-20,2023-12-29 17:44:07
2023-12-20 10:41:38,257fff30-1ccd-4234-9ebc-eb0dbf1f706c,,,rewarded_video,IronSource,Bidding,KR,defaultrewardedvideo,,A,0.002204,,19b574ff5,2023-12-20,2023-12-29 17:44:07
2023-12-20 10:37:42,257fff30-1ccd-4234-9ebc-eb0dbf1f706c,,,rewarded_video,IronSource,Bidding,KR,defaultrewardedvideo,,A,0.00181,,19b574ff5,2023-12-20,2023-12-29 17:44:07
2023-12-20 14:54:41,bbf8a5a8-9071-4109-84e3-6d262585ede3,,,rewarded_video,IronSource,Bidding,VN,defaultrewardedvideo,,A,0.00088,,19b574ff5,2023-12-20,2023-12-29 17:44:07
2023-12-20 15:59:31,bbf8a5a8-9071-4109-84e3-6d262585ede3,,,rewarded_video,IronSource,Bidding,VN,defaultrewardedvideo,,A,0.000759,,19b574ff5,2023-12-20,2023-12-29 17:44:07
2023-12-20 08:56:36,bbf8a5a8-9071-4109-84e3-6d262585ede3,,,rewarded_video,IronSource,Bidding,VN,defaultrewardedvideo,,A,0.0011,,19b574ff5,2023-12-20,2023-12-29 17:44:07
2023-12-20 04:35:46,a5407881-1cef-4ba8-80e2-ca19f666708e,,,rewarded_video,IronSource,Bidding,TW,defaultrewardedvideo,,A,0.00271,,19b574ff5,2023-12-20,2023-12-29 17:44:07
2023-12-20 04:19:42,a5407881-1cef-4ba8-80e2-ca19f666708e,,,rewarded_video,IronSource,Bidding,TW,defaultrewardedvideo,,A,0.00935,,19b574ff5,2023-12-20,2023-12-29 17:44:07
2023-12-20 14:15:13,bbf8a5a8-9071-4109-84e3-6d262585ede3,,,rewarded_video,IronSource,Bidding,VN,defaultrewardedvideo,,A,0.001066,,19b574ff5,2023-12-20,2023-12-29 17:44:07
2023-12-20 13:30:41,bbf8a5a8-9071-4109-84e3-6d262585ede3,,,rewarded_video,IronSource,Bidding,VN,defaultrewardedvideo,,A,0.00096,,19b574ff5,2023-12-20,2023-12-29 17:44:07
2023-12-20 10:38:36,257fff30-1ccd-4234-9ebc-eb0dbf1f706c,,,rewarded_video,IronSource,Bidding,KR,defaultrewardedvideo,,A,0.002472,,19b574ff5,2023-12-20,2023-12-29 17:44:07
2023-12-20 19:51:07,b140ef3f-7772-4c75-9bba-917345fab43f,,,rewarded_video,IronSource,Bidding,TH,defaultrewardedvideo,,A,0.0018,,19b574ff5,2023-12-20,2023-12-29 17:44:07
2023-12-20 15:24:58,5479ebf6-d68e-4f67-a3c1-dbbca7373431,,,rewarded_video,Meta,Bidding,KH,defaultrewardedvideo,,A,0.0,ARH80NGu3kcOMCgCXW8vFyneyXP-8G3jQKOfVgvv78FlRW672m3_t1IDh1StyD5br2h5jIgUbQG8EOHDKxzRKB55ZXKslJ_5mSEkt4abpPV5rJKGiQ,19b574ff5,2023-12-20,2023-12-29 17:44:07
2023-12-20 13:18:01,5479ebf6-d68e-4f67-a3c1-dbbca7373431,,,rewarded_video,Meta,Bidding,KH,defaultrewardedvideo,,A,0.0,ARGeMgX24U7VfigwgkdIzHclLcIvaR6EWgIDFG7J5RV25KbsYEbJm41enBac38kBwqFLNac5ke0jufcuDmcBHMwgK6wRZ7_RYynCKFqF,19b574ff5,2023-12-20,2023-12-29 17:44:07
